时间,烟气层,CO,透光,1D,0.5D,辐射3,1.5D,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,1-17,1-18,1-19,1-20,1-21,1-22,1-23,1-24,1-25,1-26,1-27,1-28,1-29,1-30,1-31,1-32,1-33,1-34,1-35,1-36,1-37,1-38,1-39,1-40,2-1,2-2,2-3,2-4,2-5,2-6,2-7,2-8,2-9,2-10,2-11,2-12,2-13,2-14,2-15,2-16,2-17,2-18,2-19,2-20,2-21,2-22,2-23,2-24,2-25,2-26,2-27,2-28,2-29,2-30,2-31,2-32,2-33,2-34,2-35,2-36,2-37,2-38,2-39,2-40,3-1,3-2,3-3,3-4,3-5,3-6,3-7,3-8,3-9,3-10,3-11,3-12,3-13,3-14,3-15,3-16,3-17,3-18,3-19,3-20,3-21,3-22,3-23,3-24,3-25,3-26,3-27,3-28,3-29,3-30,3-31,3-32,3-33,3-34,3-35,3-36,3-37,3-38,3-39,3-40,4-1,4-2,4-3,4-4,4-5,4-6,4-7,4-8,4-9,4-10,4-11,4-12,4-13,4-14,4-15,4-16,4-17,4-18,4-19,4-20,4-21,4-22,4-23,4-24,4-25,4-26,4-27,4-28,4-29,4-30,4-31,4-32,4-33,4-34,4-35,4-36,4-37,4-38,4-39,4-40,layer1_mean,layer2_mean,layer3_mean,layer4_mean
0.0,,552.0,0.0114,0.618,1.66,-0.025,0.405,89.0,89.0,87.0,86.0,94.0,97.0,95.0,93.0,98.0,98.0,94.0,90.0,92.0,93.0,93.0,90.0,84.0,81.0,84.0,81.0,80.0,80.0,80.0,80.0,78.0,75.0,77.0,75.0,,,81.0,80.0,79.0,76.0,,,91.0,89.0,89.0,83.0,83.0,82.0,80.0,79.0,93.0,93.0,89.0,86.0,85.0,83.0,81.0,80.0,87.0,88.0,86.0,85.0,84.0,82.0,80.0,80.0,85.0,85.0,85.0,84.0,84.0,81.0,79.0,79.0,83.0,83.0,80.0,81.0,83.0,80.0,79.0,79.0,81.0,81.0,77.0,78.0,82.0,81.0,79.0,79.0,83.0,82.0,79.0,81.0,82.0,79.0,77.0,78.0,83.0,82.0,78.0,79.0,79.0,78.0,76.0,74.0,81.0,80.0,77.0,78.0,77.0,75.0,75.0,75.0,78.0,77.0,76.0,75.0,73.0,73.0,73.0,75.0,76.0,76.0,72.0,72.0,73.0,70.0,71.0,74.0,74.0,75.0,72.0,72.0,68.0,66.0,69.0,71.0,73.0,71.0,68.0,69.0,62.0,62.0,63.0,64.0,72.0,67.0,64.0,65.0,57.0,55.0,56.0,57.0,59.0,58.0,58.0,59.0,,,,,,,,,86.13888888888889,82.825,77.625,66.0625
1.0,,552.0,0.011,0.729,1.85,-0.025,0.385,88.0,89.0,87.0,86.0,94.0,97.0,95.0,93.0,98.0,98.0,94.0,90.0,91.0,92.0,92.0,90.0,84.0,81.0,84.0,81.0,80.0,80.0,80.0,79.0,77.0,75.0,77.0,74.0,,,81.0,79.0,78.0,76.0,,,91.0,89.0,88.0,83.0,83.0,82.0,80.0,79.0,92.0,92.0,89.0,86.0,84.0,83.0,81.0,80.0,87.0,87.0,86.0,85.0,83.0,81.0,80.0,80.0,85.0,85.0,85.0,84.0,83.0,81.0,78.0,79.0,83.0,83.0,79.0,80.0,83.0,80.0,79.0,79.0,81.0,81.0,77.0,78.0,81.0,80.0,79.0,79.0,83.0,82.0,78.0,80.0,81.0,79.0,77.0,78.0,83.0,82.0,78.0,79.0,79.0,78.0,76.0,74.0,80.0,80.0,77.0,78.0,77.0,75.0,75.0,75.0,78.0,77.0,76.0,75.0,73.0,73.0,73.0,74.0,76.0,76.0,72.0,72.0,73.0,70.0,71.0,73.0,74.0,75.0,72.0,72.0,68.0,66.0,68.0,71.0,73.0,71.0,68.0,69.0,62.0,62.0,63.0,64.0,71.0,67.0,64.0,65.0,57.0,55.0,56.0,57.0,59.0,58.0,58.0,59.0,,,,,,,,,85.86111111111111,82.575,77.45,65.96875
2.0,,552.0,0.0106,0.576,1.85,-0.025,0.418,88.0,89.0,87.0,86.0,94.0,97.0,95.0,92.0,97.0,97.0,94.0,89.0,90.0,92.0,92.0,90.0,84.0,81.0,84.0,81.0,79.0,79.0,80.0,79.0,77.0,75.0,77.0,74.0,,,81.0,79.0,78.0,76.0,,,91.0,88.0,88.0,83.0,83.0,81.0,79.0,78.0,92.0,92.0,88.0,86.0,84.0,83.0,81.0,80.0,86.0,87.0,86.0,85.0,83.0,81.0,80.0,80.0,84.0,85.0,84.0,84.0,83.0,80.0,78.0,78.0,82.0,83.0,79.0,80.0,82.0,79.0,79.0,79.0,81.0,80.0,77.0,78.0,81.0,80.0,79.0,79.0,82.0,82.0,78.0,80.0,81.0,79.0,77.0,78.0,82.0,81.0,78.0,78.0,78.0,77.0,75.0,73.0,80.0,80.0,77.0,77.0,76.0,75.0,75.0,75.0,78.0,77.0,75.0,74.0,73.0,73.0,73.0,74.0,75.0,75.0,72.0,72.0,72.0,70.0,71.0,73.0,74.0,75.0,71.0,72.0,68.0,66.0,68.0,71.0,73.0,70.0,68.0,69.0,62.0,62.0,63.0,64.0,71.0,67.0,64.0,65.0,57.0,55.0,56.0,57.0,59.0,58.0,58.0,59.0,,,,,,,,,85.63888888888889,82.25,77.1,65.875
3.0,,551.0,0.0111,0.508,1.104,-0.03,0.445,88.0,88.0,87.0,85.0,93.0,96.0,95.0,92.0,97.0,97.0,94.0,89.0,90.0,92.0,92.0,89.0,83.0,81.0,84.0,81.0,79.0,79.0,80.0,79.0,77.0,75.0,76.0,74.0,,,80.0,79.0,78.0,76.0,,,90.0,88.0,88.0,82.0,83.0,81.0,79.0,78.0,92.0,92.0,88.0,85.0,84.0,82.0,81.0,80.0,86.0,87.0,85.0,84.0,83.0,81.0,79.0,79.0,84.0,84.0,84.0,84.0,83.0,80.0,78.0,78.0,82.0,83.0,79.0,80.0,82.0,79.0,79.0,79.0,80.0,80.0,77.0,78.0,81.0,80.0,79.0,79.0,82.0,82.0,78.0,80.0,81.0,79.0,77.0,78.0,82.0,81.0,78.0,78.0,78.0,77.0,75.0,73.0,80.0,79.0,77.0,77.0,76.0,74.0,75.0,74.0,77.0,77.0,75.0,74.0,73.0,73.0,72.0,74.0,75.0,75.0,72.0,72.0,72.0,70.0,71.0,73.0,74.0,75.0,71.0,72.0,68.0,66.0,68.0,71.0,73.0,70.0,68.0,69.0,62.0,62.0,63.0,63.0,71.0,66.0,64.0,65.0,57.0,55.0,56.0,57.0,59.0,57.0,58.0,58.0,,,,,,,,,85.36111111111111,82.05,76.975,65.75
4.0,,551.0,0.0107,0.627,0.862,-0.025,0.485,88.0,88.0,86.0,85.0,93.0,96.0,94.0,92.0,97.0,97.0,93.0,89.0,90.0,91.0,91.0,89.0,83.0,80.0,84.0,81.0,79.0,79.0,79.0,78.0,77.0,75.0,76.0,74.0,,,80.0,79.0,78.0,76.0,,,90.0,88.0,87.0,82.0,82.0,81.0,79.0,78.0,91.0,91.0,88.0,85.0,84.0,82.0,80.0,80.0,86.0,87.0,85.0,84.0,83.0,81.0,80.0,80.0,84.0,85.0,84.0,83.0,82.0,80.0,78.0,78.0,82.0,82.0,79.0,80.0,82.0,79.0,78.0,79.0,80.0,80.0,77.0,78.0,81.0,80.0,79.0,79.0,82.0,81.0,78.0,80.0,81.0,78.0,77.0,78.0,82.0,81.0,77.0,78.0,78.0,77.0,75.0,73.0,79.0,79.0,77.0,77.0,76.0,74.0,75.0,74.0,77.0,77.0,75.0,74.0,73.0,72.0,72.0,74.0,75.0,75.0,71.0,71.0,72.0,70.0,71.0,73.0,73.0,74.0,71.0,71.0,68.0,66.0,68.0,71.0,73.0,70.0,68.0,68.0,62.0,61.0,63.0,63.0,71.0,66.0,64.0,65.0,56.0,55.0,55.0,57.0,59.0,56.0,58.0,58.0,,,,,,,,,85.11111111111111,81.925,76.8,65.5
5.0,,551.0,0.0113,0.627,0.844,-0.025,0.485,88.0,88.0,86.0,85.0,93.0,95.0,94.0,91.0,97.0,97.0,93.0,89.0,90.0,91.0,91.0,89.0,83.0,80.0,83.0,80.0,79.0,79.0,79.0,78.0,77.0,74.0,76.0,73.0,,,80.0,78.0,77.0,75.0,,,90.0,88.0,87.0,82.0,82.0,81.0,79.0,78.0,91.0,91.0,88.0,85.0,83.0,82.0,80.0,80.0,86.0,87.0,85.0,84.0,82.0,81.0,79.0,79.0,84.0,85.0,84.0,83.0,82.0,80.0,78.0,78.0,82.0,82.0,79.0,80.0,82.0,79.0,78.0,79.0,80.0,80.0,76.0,77.0,81.0,79.0,78.0,79.0,82.0,81.0,78.0,80.0,81.0,78.0,76.0,77.0,81.0,81.0,77.0,78.0,78.0,77.0,75.0,73.0,79.0,79.0,76.0,77.0,75.0,74.0,74.0,74.0,77.0,77.0,75.0,74.0,73.0,72.0,72.0,73.0,75.0,75.0,71.0,71.0,72.0,70.0,71.0,73.0,73.0,74.0,71.0,71.0,67.0,66.0,68.0,71.0,72.0,70.0,68.0,68.0,62.0,61.0,63.0,63.0,71.0,65.0,64.0,64.0,56.0,55.0,55.0,57.0,59.0,56.0,58.0,58.0,,,,,,,,,84.86111111111111,81.775,76.575,65.375
6.0,,551.0,0.0108,0.644,0.867,-0.025,0.472,87.0,88.0,86.0,85.0,93.0,95.0,94.0,91.0,96.0,96.0,93.0,88.0,89.0,91.0,91.0,88.0,83.0,80.0,83.0,80.0,78.0,79.0,79.0,78.0,76.0,74.0,76.0,73.0,,,80.0,78.0,77.0,75.0,,,89.0,88.0,87.0,81.0,82.0,80.0,79.0,78.0,91.0,91.0,87.0,85.0,83.0,82.0,80.0,79.0,85.0,86.0,84.0,84.0,82.0,81.0,79.0,79.0,84.0,84.0,83.0,83.0,82.0,79.0,77.0,78.0,82.0,82.0,79.0,80.0,82.0,79.0,78.0,78.0,80.0,79.0,76.0,77.0,80.0,79.0,78.0,78.0,82.0,81.0,77.0,79.0,80.0,78.0,76.0,77.0,81.0,81.0,77.0,77.0,78.0,76.0,75.0,73.0,79.0,79.0,76.0,77.0,75.0,74.0,74.0,74.0,77.0,76.0,75.0,74.0,72.0,72.0,72.0,73.0,75.0,74.0,71.0,71.0,72.0,70.0,71.0,72.0,72.0,72.0,71.0,71.0,67.0,66.0,68.0,71.0,72.0,68.0,67.0,68.0,62.0,61.0,63.0,63.0,71.0,65.0,64.0,64.0,56.0,55.0,55.0,57.0,59.0,55.0,58.0,57.0,,,,,,,,,84.58333333333333,81.475,76.325,65.09375
7.0,,551.0,0.0125,0.644,0.814,-0.025,0.412,87.0,87.0,86.0,84.0,92.0,95.0,94.0,91.0,96.0,96.0,93.0,88.0,89.0,91.0,91.0,88.0,82.0,80.0,83.0,80.0,78.0,79.0,79.0,78.0,76.0,74.0,76.0,73.0,,,79.0,78.0,77.0,75.0,,,89.0,87.0,86.0,81.0,82.0,80.0,79.0,78.0,91.0,91.0,87.0,85.0,83.0,82.0,80.0,79.0,85.0,86.0,84.0,84.0,82.0,80.0,79.0,79.0,83.0,84.0,83.0,82.0,82.0,79.0,77.0,78.0,81.0,82.0,78.0,79.0,81.0,78.0,78.0,78.0,79.0,79.0,76.0,77.0,80.0,79.0,78.0,78.0,81.0,81.0,77.0,79.0,80.0,78.0,76.0,77.0,81.0,80.0,77.0,77.0,77.0,76.0,75.0,73.0,79.0,78.0,76.0,76.0,75.0,73.0,74.0,74.0,77.0,76.0,75.0,74.0,72.0,72.0,72.0,73.0,74.0,73.0,71.0,71.0,71.0,69.0,71.0,72.0,72.0,72.0,71.0,71.0,67.0,66.0,68.0,70.0,69.0,65.0,67.0,68.0,62.0,61.0,63.0,63.0,68.0,62.0,63.0,63.0,56.0,55.0,55.0,57.0,59.0,55.0,58.0,57.0,,,,,,,,,84.38888888888889,81.25,76.125,64.5625
8.0,,551.0,0.0132,0.686,0.915,-0.03,0.412,87.0,87.0,85.0,84.0,92.0,95.0,93.0,91.0,96.0,96.0,92.0,88.0,89.0,90.0,91.0,88.0,82.0,80.0,83.0,80.0,78.0,78.0,78.0,78.0,76.0,74.0,75.0,73.0,,,79.0,78.0,77.0,75.0,,,89.0,87.0,86.0,81.0,82.0,80.0,78.0,77.0,90.0,90.0,87.0,84.0,83.0,81.0,79.0,79.0,85.0,86.0,84.0,83.0,81.0,80.0,78.0,79.0,83.0,84.0,83.0,82.0,82.0,79.0,77.0,77.0,81.0,81.0,78.0,79.0,81.0,78.0,78.0,78.0,79.0,79.0,76.0,77.0,80.0,79.0,78.0,78.0,81.0,81.0,77.0,79.0,80.0,78.0,76.0,76.0,81.0,80.0,77.0,77.0,77.0,76.0,74.0,72.0,78.0,78.0,75.0,76.0,75.0,73.0,74.0,74.0,76.0,75.0,74.0,73.0,72.0,72.0,71.0,73.0,72.0,72.0,71.0,71.0,71.0,69.0,70.0,72.0,69.0,70.0,70.0,71.0,67.0,65.0,68.0,70.0,69.0,65.0,67.0,68.0,61.0,61.0,62.0,63.0,66.0,60.0,63.0,63.0,56.0,55.0,55.0,56.0,59.0,52.0,58.0,57.0,,,,,,,,,84.19444444444444,80.95,75.8,64.0
9.0,,551.0,0.0146,0.648,0.82,-0.025,0.405,87.0,87.0,85.0,84.0,92.0,94.0,93.0,90.0,95.0,95.0,91.0,88.0,89.0,90.0,90.0,88.0,82.0,79.0,82.0,79.0,78.0,78.0,78.0,78.0,76.0,74.0,75.0,73.0,,,79.0,77.0,77.0,74.0,,,89.0,87.0,86.0,81.0,81.0,80.0,78.0,77.0,90.0,90.0,87.0,84.0,83.0,81.0,79.0,79.0,85.0,86.0,84.0,83.0,81.0,80.0,78.0,78.0,83.0,83.0,83.0,82.0,81.0,79.0,77.0,77.0,81.0,81.0,78.0,79.0,81.0,78.0,77.0,78.0,79.0,79.0,75.0,76.0,80.0,79.0,78.0,78.0,80.0,80.0,76.0,79.0,80.0,78.0,76.0,76.0,80.0,79.0,76.0,77.0,77.0,76.0,74.0,72.0,78.0,78.0,75.0,76.0,75.0,73.0,74.0,73.0,74.0,74.0,74.0,73.0,72.0,72.0,71.0,73.0,70.0,71.0,70.0,70.0,70.0,69.0,70.0,72.0,68.0,68.0,70.0,71.0,67.0,65.0,68.0,70.0,67.0,63.0,66.0,67.0,61.0,61.0,62.0,63.0,66.0,60.0,63.0,63.0,56.0,54.0,55.0,56.0,59.0,51.0,58.0,58.0,,,,,,,,,83.88888888888889,80.775,75.425,63.65625
